ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B08HM1MY1W,10.63 x 3.94 x 3.94,0,"#37,994 in Pet Supplies  #113 in Dog Water Bottles",WOMRICH,UMIUS,"Drinking and Clean up PoopDifferent from the usual water bottle, our dog water bottle is composed of 3 parts: water cup, shovel, and convenience bag. In addition to water and feeding, you can also clean the dog's feces with a shovel.Leak Proof Design: Silica gel seal ring plus lock key design, make sure the pet water bottle doesn't leak at all. No worry to get everywhere wet or waste water any more.No Water Waste: Unused water can go back into the container easily by pressing the water key.Easy to use: One hand operation, press water key to fill water, release to stop water, very easy to feed your pet with WOMRICH water bottle for dogs.Durable & Safe: The portable dog water bottle made of high quality food grade material, make sure your pet completely safe when they use our dog water dispenser bottle","August 20, 2020",https://m.media-amazon.com/images/I/61G7qrFStkL._AC_UL320_.jpg,19.99,4.0,6,"WOMRICH Dog Travel Water Bottle,Leak Proof Portable Pet Drinking Bottle Bowl Drink Cup Bowl Dispenser for Walking Traveling Hiking, Outdoor Water&amp;Food Bowl for Dogs and Cats,12 oz",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A08806433R3FV6FI96XJB&url=%2FWOMRICH-Portable-Drinking-Dispenser-Traveling%2Fdp%2FB08HM1MY1W%2Fref%3Dsr_1_104_sspa%3Fdchild%3D1%26keywords%3DPet%2Bitems%26qid%3D1614564536%26sr%3D8-104-spons%26psc%3D1&qualifier=1614564540&id=7187552333611357&widgetName=sp_btf,0.769375
B0759MXX2S,15.6 x 12.4 x 2.1,0,"#3,812 in Pet Supplies  #8 in Dog Booster Seats",GENORTH,LAPOND,"UPGRADE REINFORCED - GENORTH Pet Dog Booster Seat design with waterproof Heavy 600D Oxford fabric, design with ventilation on the two side - it can keep your pet breathable. Whole Support PVC bars make it very strong, it never collapses even if your pet crawls out over the top.WITHOUT ANY MOVEMENT - The dog car seat design with a seat back strap and two fix tabs((insert to the cushion) fix the booster seat to prevent it sliding in the car, Adjustable straps fit most cars, Trusks, vehicles & SUV's.ADJUSTABLE DOG SAFETY BELT- There is a adjustbale pet safety belt to hook the dogs harness to avoid the pet jump out and won't disturb you when you driving. The dog safety belt made with metal buckle to replace plastic buckle,more durable than others.EASY ASSEMBLE FOLDABLE DOG CAR SEAT - Easy to install and remove, collapsible design make it easy for storage if not used.Waterproof material also make clean easily,can be hand wash!Extra free soft pet blanket make pet warm.IDEAL SIZE - Product Dimensions: 14.96 X 15.35 X 10.24 inches,dog car seat for Yorkies, Chihuahuas. fits small pets (dogs or cats) within 13 lbs.","June 12, 2017",https://m.media-amazon.com/images/I/71kaiouzZ5L._AC_UL320_.jpg,22.99,4.3,4391,"GENORTH Dog Car Seat Upgrade Deluxe Washable Portable Pet Car Booster Seat Travel Carrier Cage with Clip-On Safety Leash and Blanket,Perfect for Small Pets",https://www.amazon.com/GENORTH-Upgrade-Portable-Booster-Blanket/dp/B0759MXX2S/ref=sr_1_95?dchild=1&keywords=Pet+items&qid=1614564536&sr=8-95,2.12
B08G1SP36B,10.94 x 9.06 x 1.5,0,n/a,Ferplast,Amazon,The best products for your pet. Quality and price never before so irresistible.,n/a,https://m.media-amazon.com/images/I/710hprNByBL._AC_UL320_.jpg,21.82,0,0,"Ferplast Pet Items, Black, One Size",https://www.amazon.com/Ferplast-Pet-Items-Black-Size/dp/B08G1SP36B/ref=sr_1_150?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-150,0.33125
B003EV7F64,6.8 x 10.4 x 9.7,3,"#59,836 in Pet Supplies  #686 in Dog Bowls #1,212 in Cat Feeding & Watering Supplies",Petmate,All Elements eCommerce,"AUTOMATIC REFILL: The cat & dog water bowl dispenser slowly dispenses water to prolong time between refills. Perfect for pet parents with busy lifestyles. Holds 3/4 gallons for small to medium pets.SPILL-FREE WATER STATION: Easy-grab cutouts allow pet parents to easily lift the pet water bowl without spilling. Wide-mouth bottle of the cat & dog waterer is easy to remove from the base for convenient washing.FOOD & WATER: Keep pets fed with fresh food & water with a variety of our products. Check out our airtight dry food storage containers, bowls for kennels, gravity water bowls, automated food bowls & travel accessories.Petmate: For over 50 years, we at Petmate are passionate about our dogs, cats & furry friends in general. Starting with the very first dog kennel, we've produced plenty of eco-friendly products that pets will love.JUST FOR PETS: Petmate makes a variety of pet products for dogs, cats, chickens & other small furry friends! Check out our brands such as Aspen Pet, Arm & Hammer, Booda, Chuckit!, Jackson Galaxy & more!PLACE OF MANUFACTURE: Made in the USA","May 7, 2010",https://m.media-amazon.com/images/I/41Dw-yJy3pL._AC_UL320_.jpg,23.59,4.5,2023,"Petmate Pet Cafe Waterer Cat and Dog Water Dispenser 4 Sizes, Pearl White",https://www.amazon.com/Petmate-Waterer-Water-Dispenser-Sizes/dp/B003EV7F64/ref=sr_1_110?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-110,0.55
B06XG43CXN,n/a,0,"#89,656 in Pet Supplies  #2,290 in Dog Housebreaking Supplies",Bow Wow Waste,Bow Wow Waste,"Professional Grade / High Strength AluminumCommercial and Residential UseEverything Included  Sign, Locking Dispenser, PostFree 400 Dog Waste BagsSpecifically Designed to Last Through the Elements","December 5, 2016",https://m.media-amazon.com/images/I/31wI6wTv-EL._AC_UL320_.jpg,149.97,4.8,13,"Dog Waste Station, Free 400 Bags –Budget Dog Waste Station – Roll Bag Dispenser System Item #: BW-206",https://www.amazon.com/Waste-Station-Free-Bags-Budget/dp/B06XG43CXN/ref=sr_1_149?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-149,0
B07M66ZPXG,9 x 3.35 x 3.35,3,"#3,423 in Pet Supplies #10 in Dog Water Bottles",TIOVERY,TIOVERY DIRECT,"EXCELLENT PET WATER BOTTLE: the 20 oz capacity dog water bottle with bowl which is big enough and convent for longer walking, hiking and travel. Your lovely pets can enjoy fresh water at anytime and anywhere with this bottle. A must have product for your pets heathHIGH QUALITY HEALTHY MATERIAL: our TIOVERY water bottle is made of 100% food grade silicone and plastic. BPA Free, Lead-Free, safe and durable. This bottle ensures your pet friends can safely drink whenever he or she is thirstyQUICK and CONVENIENT: you can turn over the fashion leaf bowl quickly and open the cap to squeeze out the water easily. Convenient to feed the water with one hand. Including a removable hand band so you can take it on your hand when you are walkingLEAF SHAPED BOWL: Made of high quality soft silicone. You pets will love drinking in it. Removable top can be washed and easily attached to other water bottles. It seal really tight on the bottle which can make sure the water doesn't leak in your bag100% Satisfaction Guaranteed: If you or your family member aren't satisfied with it, please go to your order page and CONTACT US. We offer free replacement or full refund upon your demand","December 28, 2018",https://m.media-amazon.com/images/I/6135W4-FqRL._AC_UL320_.jpg,12.99,4.3,2452,"TIOVERY Dog Water Bottle for Walking, Pet Water Dispenser Feeder Container portable with Drinking Cup Bowl Outdoor Hiking, Travel for Puppy, Cats, Hamsters, Rabbits and Other Small Animals 20 OZ",https://www.amazon.com/TIOVERY-Dispenser-Container-Portable-Drinking/dp/B07M66ZPXG/ref=sr_1_151?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-151,0.4375
B08HLZHBQK,13.7 x 11.8 x 5.9,0,"#62,013 in Pet Supplies  #329 in Dog Car Seat Covers",PET'ALMI,ALMI Products,"EASY TO INSTALL, CLEAN & STORE - you can easily install this dog seat cover inminutes. Easy to clean with a damp cloth, vacuum cleaner or simply water. Also our PETALMI bag allows you to store the cover in your car when folded.PROTECT YOUR VEHICLE - bring your pet with you anywhere you go and have no worries with our PETALMI dog back seat cover. There is no need to constantly clean the car after taking your dog to the park, to the vet, the beach, etc. Fully waterproof fabric protects your car seats from hair, dirt and liquids. Crafted with top layer of premium 600D Oxford waterproof cotton and a middle layer of Oxford 210D with waterproof coating, your seats will remain clean no matter what.LOGO OF YOUR LOVE - We have placed a logo on the cover in order for you to express your love for your pet. Logo options - I Love My LabradorWATER RESISTANT & COMFORTABLE - The team at PETALMI understands the importance of having a waterproof dog seat cover. The dog back seat cover is made of a retrofitted mesh with a waterproof coating. Worry no more, the very affordable dog back seat cover wont ruin your vehicle seats. Plus our covers are specifically designed to fit any car or SUVs backseat. All car seat covers easily convert from hammock to standard seat cover and serves as cargo cover. Maximum open size 54 x 58 inches.SAFE FOR YOUR DOG  Non-slip and waterproof car seat cover is the latest and safest concept on the market. They will prevent your small or large dogs from slipping in the back seat, even if you have leather seats. The kit includes two types of PETALMI belts - one belt for a firm hold and the second belt is for a softer hold of your pet.","September 7, 2020",https://m.media-amazon.com/images/I/81i1ihJPIJL._AC_UL320_.jpg,23.53,5.0,5,PET'ALMI - Dog Back Seat Cover Protector for Car Hammock Type Waterproof Scratchproof Nonslip Protection Against Dirt and Pet Fur Durable Cover for Cars &amp; SUV’s with Logo I Love My Labrador,https://www.amazon.com/PETALMI-Protector-Waterproof-Scratchproof-Protection/dp/B08HLZHBQK/ref=sr_1_146?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-146,3.96
B00WMH9X8Y,2 x 2 x 2,0,"#6,197 in Pet Supplies  #110 in Dog Squeak Toys",Nerf Dog,Amazon,"NERF-TOUGH: Nerf-quality materials make our Classic Squeak Football toy perfect for fetch and for teaching your dog new tricksHIGH VISIBILITY: The bright red football is easily trackable for both you and your pet, no matter where or how far you toss itMADE TO LAST: Lightweight, durable, and weather & water resistantFOR MEDIUM AND LARGE BREEDS: With a 5 inch diameter, this football is ideal for medium and large breedsSAFETY FIRST: Designed with you dog's safety in mind, each of our dog toys are tested to ensure endless hours of family fun","March 20, 2015",https://m.media-amazon.com/images/I/81mDIBOLoWL._AC_UL320_.jpg,9.99,4.5,2304,Nerf Dog Squeak Rubber Football Dog Toy,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A10299502JDLB0BLOOHVL&url=%2FNerf-Dog-Classic-Squeak-Football%2Fdp%2FB00WMH9X8Y%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3DPet%2Bitems%26qid%3D1614564540%26sr%3D8-97-spons%26psc%3D1&qualifier=1614564543&id=5206503033242075&widgetName=sp_atf_next,0.02
B086C3MPQQ,n/a,2,"#6,671 in Baby #140 in Indoor Safety Gates",KINGSO,Cecvos,"36"" Tall x 48.8"" Wide - Stands 36 in Tall. Never worry your pets jump over the gate. Fits openings between 29.5-48.8 in wide. This gate perfect for stairs doorways, hallway, and house. With a 23.6 in large walk-thru gate makes it easier to walk when holding your baby. Notice: please be sure to measure your openings before purchase to ensure proper fit Double Safety - Comes with a double-lock system, press the button, and then lift to open. Difficult for toddlers to open the gate(aged 6-24 months). And this stylish white color of this baby gate is easy to coordinate with your existing decor Auto Close Gate - The gate will be closed automatically due to gravity. Open less than 90, the gate will close automatically. Opening angle more than 90, it will hold-open. The door can be swung in both directions, easy to operate with one hand Easy to Install - Pressure mounting design requires no tools, drilling. Mom can easily install this safety gate on the doorways or bottom of stairs in minutes. Portable and easy for storage. Friendly Warning: If install the baby gate on the top of stairs, hardware-mounted should be used, so the baby gate is tightly fixed to the wall for maximum safety Durable Construction - Steel designed baby gate can defend up to 210-pound impacts by your pets. No worry about the baby gate being pushed down and hurting your children. Great dog gate for your doorways and stairs. If any issues, please feel free to contact us by Amazon. KingSo service team will respond you within 24 hours",n/a,https://m.media-amazon.com/images/I/61wmVqIsupL._AC_UL320_.jpg,62.99,4.4,342,"KingSo Baby Gate Extra Tall Wide 48.8"" W x 36"" H Large Dog Gate Auto Close Safety Gate Durable Walk Thru Child Gate for Stairs Doorways. Include 4 Pressure Bolts, 2.75"", 5.5"" &amp; 8.25"" Extension, White",https://www.amazon.com/Durable-Doorways-Include-Pressure-Extension/dp/B086C3MPQQ/ref=sr_1_147?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-147,0
B06WLH5L55,8.75 x 7.88 x 12.75,4,"#41 in Pet Supplies  #8 in Dog Treat Cookies, Biscuits & Snacks",Rachael Ray Nutrish,Amazon,"Contains (1) 12 Ounce Bag of Dog TreatsTasty real meat treats for dogsSoft treats are easy to break into smaller piecesNo corn, wheat, or gluten ingredients, and no artificial flavors or meat by-productsSafely cooked in the USA with no ingredients from China","February 15, 2017",https://m.media-amazon.com/images/I/81ffdnZ6YkL._AC_UL320_.jpg,7.41,4.6,14423,Rachael Ray Nutrish Dog Treats Base,https://www.amazon.com/Rachael-Ray-Nutrish-Meatloaf-Homestyle/dp/B06WLH5L55/ref=sr_1_148?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-148,0.33625
B088FFBCMZ,8.5 x 5.1 x 3.4,0,"#3,290 in Pet Supplies #55 in Dog Squeak Toys",IOKHEIRA,Iokheira Direct,"Soft Plush Material: IOKHEIRA squeaky dog toys for aggressive chewers makes with an ultra-soft plush material with a cuddly natural cotton texture, very safety to your dogs, also natural cotton rope legs make the toy more durable and bite-resistant that is a perfect cuddle buddy. It also has a waterproof layer inside, which can prevent a dog's saliva from entering the stuffed cotton.Funny Squeaky: This dog sturdy squeaky toy for aggressive dogs built-in squeaker that emits a sound when pets bitting, allow your dogs to chew it for reducting boredom, cure separation anxiety in dog and its ears and tails were made of crinkle paper that helps entice play for extra excitement.Relieve Emotions: The squeaky plush sturdy dog toy for aggressive dogs is perfect for a game of fetch or as a comfort toy for your furry friend, that relieves the depression and boredom and anxiety to your dog, it is a perfect interactive toy for playtime and tug-of-war time with your pup to release mood and prevent damage to furniture.Our dog squeaky toys for aggressive chewers suitable for small, medium and large dogs.Teeth Cleaning: This indestructible nondestructible chew toy can highly clean the dog's mouth, stimulate gums and reduce plaque and tartar, promote healthy teeth, maintain a reasonable diet, and increase the fun of dogs in play. This senior unbreakable dog toys are very easy to clean, just wash toys by water and washing machine after playing.Safe to Chew: IOKHEIRA heavy chewer dog toys the go-to chew toy for dogs of all ages and to help keep your pup active.IOKHEIRA Dog stuffed toys for aggressive chewers suitable for indoor and outdoor play, and can be given to your pet dog as a gift on Christmas, April Fool's Day, Thanksgiving Day and other special holidays.We provide LIFETIME SERVICES. If there is any problem during the use of the dog toy, do not hesitate to contact us at the first time, we will solve it for you immediately.","May 11, 2020",https://m.media-amazon.com/images/I/71CWn+7vsUL._AC_UL320_.jpg,16.29,4.0,625,"IOKHEIRA Dog Plush Toys, Interactive Squeaky Toy for for Aggressive chewers, Sturdy Dog Stuffed Animals Toy with Cotton Material and Crinkle Paper, Chewing Teeth Health Toys for Large and Small Dogs",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A05922142B87B9HHKMNSC&url=%2FIOKHEIRA-Interactive-Squeaky-Aggressive-Material%2Fdp%2FB088FFBCMZ%2Fref%3Dsr_1_152_sspa%3Fdchild%3D1%26keywords%3DPet%2Bitems%26qid%3D1614564540%26sr%3D8-152-spons%26psc%3D1&qualifier=1614564543&id=5206503033242075&widgetName=sp_btf,0.45
B07RCJCHZF,4.76 x 4.02 x 4.76,0,"#9,793 in Pet Supplies  #56 in Cat Scratching Pads",Ronton,Ronton,"SET IT AND FORGET IT  Hate seeing expensive furniture torn to shreds by Kitty? Need a cat scratch deterrent that provides cat protection even when youre not home? Our double sided tape for cats is the fastest way to stop your furry friends scratching and clawing! SAVE FURNITURE FROM CLAW-FUL SCRATCHES  Kitties hate the stickiness of the cat scratch furniture protector tapestopping scratching in its tracks. Its the easiest way to save sofas, couches, leather, beds, tables, counters, doorways, screen porches and more! 100% TRANSPARENT AND CAMOUFLAGED  Unlike competitor anti-scratch tape, our cat tape for furniture is fully transparent and unnoticeable. No more eyesore alternatives like cloudy, non-transparent cat tape or tacky furniture covers nobody wants to sit on! SAFE TO USE ON ANY SURFACE  Our cat deterrent tape easily adheres to any fabric, but will never ruin it. Its also safe for hard surfaces like tables, chairs and countertops, and doubles as a handy doorway carpet protector. The paw-sibilities are endless! CUT AND CUSTOMIZE  Each order comes with Ten XL sheets (12 x 17) of anti-scratch cat tape thats hypoallergenic, non-toxic and pet-safe. Use a whole sheet of cat training tape to cover entire surfaces or cut to fit smaller areas. No more ugly, messy-looking strips of tape!","August 3, 2018",https://m.media-amazon.com/images/I/717rZcaOGBL._AC_UL320_.jpg,16.99,4.4,753,"Ronton Cat Scratch Deterrent Tape - Anti Scratch Tape for Cats | 100% Transparent Clear Double Sided Training Tape | Pet &amp; Kid Safe | Furniture, Couch, Door Protector",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A068898111TF61JIIDN99&url=%2FRonton-Cat-Scratch-Deterrent-Tape%2Fdp%2FB07RCJCHZF%2Fref%3Dsr_1_153_sspa%3Fdchild%3D1%26keywords%3DPet%2Bitems%26qid%3D1614564540%26sr%3D8-153-spons%26psc%3D1&qualifier=1614564543&id=5206503033242075&widgetName=sp_btf,1.53
B07LBL1NDB,15.75 x 12.32 x 4.17,0,"#5,638 in Pet Supplies  #43 in Dog Car Seat Covers",Kytely,Kytely Store,"EXCELLENT SIZE for DIFFERENT VEHICLES54"" x 58"" size, Kytely upgrade dog car seat cover is designed for all the backseats of standard cars, trucks & SUVs. Easily convertible between hammock or standard bench coverageEASY INSTALLATIONEasy to install with quick release clips. 4 sets of adjustable plastic clips that attach around the headrest in the front and the back to fix coverSIDE FLAPS DESIGNWith the side flap, our pet seat cover can protect your entire backseat from scratches, dirt, spills, dander and other messes. No more worries about hair, scratches, water and dirt on your back seat while you travelWATERPROOF & ANTI-SLIP BACKINGMade with 600D Oxford fabric and PVC material for extra comfort and durable.The anti-slip rubber backing and the new seat anchors design makes the cover stay in place when you are driving, guarantee the safety on your lovely petsSAFE & COMFORTABLE MATERIALSDurable 600D Oxford fabric + A grade PP cotton + Heavy-Duty Waterproof + Anti-Slip PVC net to keep the pet seat cover in place even on leather seats and help your dogs stay in place cozily. All the 3 sides are filled with cotton, makes it soft and comfortable","December 12, 2018",https://m.media-amazon.com/images/I/81lKRzfiznL._AC_UL320_.jpg,29.99,4.6,1580,"Kytely Upgraded Dog Car Seat Cover Waterproof Pet Seat Covers for Back Seat, Scratch Proof &amp; Nonslip Backing &amp; Hammock, 600D Heavy Duty Dog Seat Cover for Cars, Trucks and Suvs",https://www.amazon.com/Kytely-Waterproof-Scratch-Nonslip-Backing/dp/B07LBL1NDB/ref=sr_1_145?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-145,3.64
B018IZBH82,5.51 x 4.33 x 3.15,0,n/a,Ferplast,Amazon,Pet Care Products Highest quality animal products.,n/a,https://m.media-amazon.com/images/I/81syC0pTAPL._AC_UL320_.jpg,21.28,0,0,"Ferplast Pet Item, Black, One Size",https://www.amazon.com/Ferplast-Pet-Item-Black-Size/dp/B018IZBH82/ref=sr_1_141?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-141,0.33125
B08G1Q4Q1Q,17.72 x 12.28 x 8.58,2,"#1,112 in Pet Supplies  #17 in Dog Beds",PUPPBUDD,XINWEI2019,"ASSORTED SIZE: 44''x34''x8'' calming dog bed perfect for large and jumbo dogs. Maximum weight of Jumbo Dogs should not more than 100 pounds. Please check the size detail before ordering ,thanks!HIGH QUALITY MATERIAL: Self-warming donut pet bed is made of high quality faux fur and stuffed with eco-friendly PP cotton, a combination of comfortable and breathable, good gift to keep your friend happy day & night. Our calming bed not suitable for puppies or dogs with excessive teething or chewing behavior.THOUGHTFULLY DESIGNED: Donut cuddler is Oval shape, more agree with the sleeping habits of pets than round shape. Raised rim design provide head and neck support, allows your pets to curl up and provide a comfortable sleeping place for your little darling to drift of to dreamland. Also restful sleep for improved behavior and better health.EASY TO CLEAN & MAINTAIN: Our pet bed can completely machine washable, but we usually recommend hand washing. Regular washing can avoid dirt and provide a comfortable sleeping environment for your pet. It is important that the bed is thoroughly dried in dryer directly after washing and do not Air dry. 24 HOUR ONLINE SERVICE: Because of Vacuum packaging, please shake and wait for 1-2 days to make it back to fluffy status before using! Just Feel free to contact us if you have question about the dog bed, and we will help you to solve all your problems as soon as possible, to provide you the most satisfactory shopping experience.","August 17, 2020",https://m.media-amazon.com/images/I/71EABo2tqBL._AC_UL320_.jpg,85.99,4.3,3956,"PUPPBUDD Calming Dog Bed Cat Bed Donut, Faux Fur Pet Bed Self-Warming Donut Cuddler, Comfortable Round Plush Dog Beds for Large Medium Dogs and Cats (24""/32""/36"")",https://www.amazon.com/PUPPBUDD-Calming-Self-Warming-Cuddler-Comfortable/dp/B08G1Q4Q1Q/ref=sr_1_144?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-144,7.3
B08G1T2KXP,7.09 x 5.91 x 2.2,0,n/a,Ferplast,Amazon,The best products for your pet. Quality and price never before so irresistible.,n/a,https://m.media-amazon.com/images/I/81QBbZsBaqL._AC_UL320_.jpg,64.58,0,0,"Ferplast Pet Items, Black, One Size",https://www.amazon.com/Ferplast-Pet-Items-Black-Size/dp/B08G1T2KXP/ref=sr_1_140?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-140,0.2625
B0040R8RXQ,8 x 8 x 2,6,"#105,906 in Pet Supplies  #4,079 in Basic Dog Collars",Coastal Pet,Sparkfish,"All nylon products are carefully and neatly finished for the best look and durabilityCoastal's high quality nylon is thick and strong and specially processed to prevent frayingEasy control of pets for the groomer, handler or veterinary worker","August 3, 2004",https://m.media-amazon.com/images/I/71gERS5MLJL._AC_UL320_.jpg,7.40,4.6,37,"Coastal Pet Products DCP306PUR Nylon Collar Lead for Pets, 3/8-Inch by 6-Feet, Purple",https://www.amazon.com/Coastal-Pet-Products-DCP306PUR-Collar/dp/B0040R8RXQ/ref=sr_1_142?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-142,0.05
B0711Y9XTF,12.75 x 9.25 x 2,17,#10 in Pet Supplies  #1 in Dog Squeak Toys,Outward Hound,Amazon,"BOREDOM BUSTER INTERACTIVE DOG TOY: As one of our most popular intermediate level 2 designs, the Dog Brick interactive puzzle includes additional obstacles and combinations of steps that will keep your dog focused and mentally-stimulated as they search and sniff out the tasty treats!FLIP, LIFT, & SLIDE TO HIDE TREATS: The Nina Ottosson Dog Brick comes with 3 types of treat hiding compartments to test your furry' friends skills! Flip lid compartments open and slide to reveal two separate treat hiding spots while removable brick bones conceal the third hidden compartments in this puzzle dog toy.ENCOURAGES POSITIVE PLAY HABITS: This fun and rewarding puzzle is great for reducing anxious dog behavior and redirecting destructive behavior.BPA, PVC & PHTHALATE-FREE: Nina Ottosson by Outward Hound interactive treat dog puzzles are designed with your pet's health in mind from food safe materials that you can trust with your dog. Easy to clean with warm water and soap between uses.PLAY IT SAFE: No toy is indestructible. Do not leave toys with unsupervised pets. Remove and replace toy if damaged.","July 13, 2017",https://m.media-amazon.com/images/I/81Fyb8B0YtL._AC_UL320_.jpg,14.32,4.4,39353,Outward Hound Nina Ottosson Interactive Puzzle Game Dog Toys,https://www.amazon.com/Ottoson-Outward-Hound-Brick-Puzzle/dp/B0711Y9XTF/ref=sr_1_143?dchild=1&keywords=Pet+items&qid=1614564540&sr=8-143,1.49
B08FRHRMPC,5.51 x 4.33 x 3.94,0,n/a,Ferplast,Amazon,Pet Care Products Highest quality animal products.,n/a,https://m.media-amazon.com/images/I/71UzbelECiL._AC_UL320_.jpg,56.45,0,0,"Ferplast Pet Item, Black, One Size",https://www.amazon.com/Ferplast-Pet-Item-Black-Size/dp/B08FRHRMPC/ref=sr_1_195?dchild=1&keywords=Pet+items&qid=1614564543&sr=8-195,0.33125
B088Q5H5GZ,6.5 x 3.9 x 1.77,0,"#44,343 in Pet Supplies  #274 in Dog Claw Care",Bluripp,Bluripp,"A quiet choice for your pet: we used high quality motor with low noise and vibration. The structure design leaves no space for resonance.Save your time: the combination of a clipper with LED & a hidden file and the nail grinder enables you to clip the long paws before grind, that makes it more efficient to shorten and grind your pet's paws.Safe: the LED in the clipper will light up the blood line insides your pet's toe and help you determin the proper length to cut. The grinder cover has 2 caves to prevent you from huring your pet's foot.Light & portable: the mini size and light weight can help you grind around your pet's nail freely. It's also very convenient for you to store and carry. We also customized a hard case (need to buy seperately) for you to store the grinder and clipper and the accessories together so as to keep your desk neat.Rechargeable: the certified li-ion battery provides 180mins unstop running and can be charged within 2 hours. The USB cable is included, you can charge it with the USB port of your laptop, power bank or adapter.","May 17, 2020",https://m.media-amazon.com/images/I/61F-oy0akBL._AC_UL320_.jpg,29.95,4.4,74,Bluripp Pet Nail Grinder for Puppy and Cats Including a Pet Nail Clipper with LED and A File | Easy &amp; Quiet Way to Groom and Smooth Pet's Paw.,https://www.amazon.com/Bluripp-Grinder-Rechargeable-Clipper-Included/dp/B088Q5H5GZ/ref=sr_1_197?dchild=1&keywords=Pet+items&qid=1614564543&sr=8-197,0.630625
B08G1R3HYS,3.15 x 3.15 x 2.76,0,n/a,Ferplast,Amazon,The best products for your pet. Quality and price never before so irresistible.,n/a,https://m.media-amazon.com/images/I/71RNz1IBgyL._AC_UL320_.jpg,18.98,0,0,"Ferplast Pet Items, Black, One Size",https://www.amazon.com/Ferplast-Pet-Items-Black-Size/dp/B08G1R3HYS/ref=sr_1_194?dchild=1&keywords=Pet+items&qid=1614564543&sr=8-194,0.33125
B016ZBCOMO,19.25 x 37.25 x 35.25,0,"#17,182 in Pet Supplies  #89 in Dog Shower & Bath Accessories #298 in Cat Grooming Supplies",Flying Pig Grooming,Petuv,"Flying Pig Grooming perfect sized tub for medium to small size petsWhole unit size: 37.5""L x 19.5""W x 35.5""H. Maximum weight: 150 poundsBasin is made of heavy duty plastic material. Stand(legs) is made of stainless steel.360 degree access and leveler is adjustable for uneven floorLight weight and Portable. Good size to fit in standard bathtubs.","October 22, 2015",https://m.media-amazon.com/images/I/61MlKy8U9aL._AC_UL320_.jpg,139.00,4.8,953,Flying Pig Pet Dog Cat Washing Shower Grooming Portable Bath Tub,https://www.amazon.com/Flying-Pig-Grooming-Portable-Blue/dp/B016ZBCOMO/ref=sr_1_198?dchild=1&keywords=Pet+items&qid=1614564543&sr=8-198,17.0
B07WF7LTRW,5.59 x 4.25 x 0.87,0,"#3,430 in Electronics #33 in Item Finders",Vodeson,Sunre,"Easy to use and convenient: The key finder will be a perfect aid for young mothers, senior citizens and all busy working people. No need to install any APP, just one press on the corresponding will make the receiver beep loudly and flash. Never again waste time looking all over for your missing personal items!Portable transmitter design: Features 2 big buttons, easy to carry and use it anywhere and anytime. This will help you locate your keys, wallet, tv remote control, keychain, glasses,dog collars or other precious belongings.1 rf transmitter and 2 receivers: Total 2 receivers provided with key rings, safely storing your wallet, keys or other precious belongings becomes a breeze!Easy to hear in 100ft: With a loud beep sound at 75-80 Db, your high standard wireless wallet and key locator will be effective for long distances. It is effective even through walls, floors, cushions and leather and up to a distance of 100 ft.Best gift for seniors and forgetful people - vodeson key finder with large press buttons,is easy to use and particularly suitable for seniors and forgetful people. great valentine's day gift /husband wife gift / family member gift /christmas new year gift / great gifts for everyone in any occasion you need when you're scrambling to find your things, this key finder set is the ideal thing you need.","August 12, 2019",https://m.media-amazon.com/images/I/61ppzfichEL._AC_UL320_.jpg,14.99,4.5,574,"VODESON Wireless Key Finder RF Item Locator Item Tracker with Remote for Keys Keychain Wallet TV Remote Phone Luggage Pet Remote Beeper Tracking Device- No APP Required,Battery Included (2 Receivers)",https://www.amazon.com/VODESON-Wireless-Finder-Locator-Tracker/dp/B07WF7LTRW/ref=sr_1_199?dchild=1&keywords=Pet+items&qid=1614564543&sr=8-199,0.13
