ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B07Q56GDST,119.5 x 20.1 x 45.2,0,"#13,989 in Home & Kitchen #30 in Video Game Chairs",KaiMeng,KaiMeng,"KaiMeng gaming chairs designed for teens, adults, providing a comfortable experience for your work, study or video game.Chair using upgraded SGS BIFMA gas lift, durable, reliable.Unique ergonomic design with high quality PU leather high back and padded armrests, comfortable touch, perfect for your life.5 star base with 360 mute swivel wheels, running smoothly and protecting your floor.Adjustable height 13.5"" to 16.5"", seat area: 19.5""L x 20.1""W, backrest height 26.93"". Maximum capacity 280 LBS.",27-Mar-19,https://m.media-amazon.com/images/I/715rbzAzgOL._AC_UL320_.jpg,69.99,4.3,3514,KaiMeng Office Gaming Chair High Back Leather Computer Chairs Ergonomic Height Adjustable Racing Game Desk Chair Executive Conference Task Chair (Black),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0879058E7V5PRRGSRLN&url=%2FKaimeng-Ergonomic-Adjustable-Executive-Computer%2Fdp%2FB07Q56GDST%2Fref%3Dsr_1_313_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1614191859%26sr%3D8-313-spons%26psc%3D1&qualifier=1614191862&id=762807743553434&widgetName=sp_mtf,0
B08RHL7QPY,n/a,0,"#45,485 in Home & Kitchen #44 in Living Room Chairs",Giantex Store,Giantex,"Wide Seat &Comfortable Backrest: Both backrest and seat adopt sloped design so as to fit well with your body curve thereby helping you sit in a comfortable posture. Armless accent chair with wide seat allow you to sit there in different directions without too much limit. And high backrest will relieve your back fatigue when you lean against it. Soft Sponge & Breathable Linen Fabric: Filled with elastic soft sponge inside, the comfy accent chair brings exceptional comfort to you, extremely decreasing discomfort caused by hard seat. Meanwhile, the selected linen fabric upholstery features good permeability to offer better user experience and excellent durability to ensure long-term service time. Stable Structure with Premium Materials: The seat consists of elastic spring and sponge provides strong support for you while reducing the possibility of sagging. The solid structure is characterized by thickened legs made of rubber wood high in density and sturdy back crafted with pine wood better in durability. Stylish Design for Good Versatility: Stylish modern accent chair will bring elegance fair to any place you choose. It can be styled as leisure chair in living room, or as side chair to accent your reception room. It is a family friendly bedroom chair as well, which is capable of entertaining and impressing your guests, perfect for everyday use. Easy to Assemble in Short Time: Detailed instruction and simple structure make it easy enough for you to figure out how to put them together, with less required effort. Solid connection between each part can be achieved by means of screwing them tightly. Complete assembly as quick as possible and use it soon.",23-Sep-20,https://m.media-amazon.com/images/I/81cmENMAc4L._AC_UL320_.jpg,79.99,4.3,287,"Giantex Armless Accent Chair, w/Curved Backrest, Rubber Wood Legs, Soft Sponge, Comfortable Backrest, Upholstered Fabric Side Chairs, Living Room Slipper Chair (1, Pattern)",https://www.amazon.com/Giantex-Armless-Backrest-Comfortable-Upholstered/dp/B08RHL7QPY/ref=sr_1_306?dchild=1&keywords=chair&qid=1614191859&sr=8-306,21.5
B01M214FW4,n/a,37,"#4,016 in Office Products  #1 in Office Guest Chairs & Reception Chairs",OFM Store,Amazon.com,"COMFORTABLE RECEPTION CHAIR: Modern, luxury design with plush padded seat, back, and armrests upholstered in cozy black SofThread leatherERGONOMIC LOUNGE CHAIR: Integrated comfy padded armrests support your guests' upper bodyNO DAMAGE DESIGN: Wall-saver design prevents this guest chair seat back from damaging surfacesDURABLE OFFICE FURNITURE: This heavy duty chair boasts a sturdy black steel tube frame and 250 pound weight capacity for long-lasting useWARRANTY & SUPPORT: Relax knowing this computer chair is backed by OFM's Limited Lifetime Warranty",7-Oct-16,https://m.media-amazon.com/images/I/71aSeHLIcyL._AC_UL320_.jpg,68.96,4.6,1315,"OFM ESS Collection Bonded Leather Executive Side Chair with Sled Base, in Black (ESS-9015)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A072582830K2S6DWU6TI3&url=%2FEssentials-Leather-Executive-Side-Chair%2Fdp%2FB01M214FW4%2Fref%3Dsr_1_314_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1614191859%26sr%3D8-314-spons%26psc%3D1&qualifier=1614191862&id=762807743553434&widgetName=sp_btf,0
B08P6HVPRT,32.68 x 25.98 x 16.14,0,"#73,491 in Office Products #227 in Managerial Chairs & Executive Chairs",Vinsetto Store,Aosom Direct,"MODERN STYLE: This modern massage chair is beautifully designed without compromising comfort. This home office chair is ideal to have some pleasant downtime whether you are watching TV, reading a book, or relaxing after work.HEIGHT ADJUSTABLE & 360 SWIVEL: Easily change the massage chair seat height (19.25''-23.25'') to meet different sizes of desks. 360 swivel design makes all side rotation possible, convenient for daily use.6 VIBRATION POINTS & 5 MODES: Our massage office chair features 6-point massage: 4 in the back, and 2 in the seat cushion. Available in 5 functional modes: PULSE, PRESS, WAVE, AUTO, NORMAL.COMFORTABLE EXPERIENCE: Relax your body into the thick soft foam sponge and place your head into the headrest. Use the ergonomic tilt function to rock back and forth so you can find the most comfortable way for yourself. A large office chair seat size provides added comfort.DIMENSION: Overall Dimension: 28"" W x 30"" D x 43.75''-47.5"" H; Weight Capacity: 300lbs;",11-Nov-20,https://m.media-amazon.com/images/I/71NZZ89BzXL._AC_UL320_.jpg,139.99,0,0,"Vinsetto Massage Office Chair, Ergonomic Desk Chair with 6 Vibrating Points, Height-Adjustable, Padded Armrest, Rolling Swivel PU Leather Task Computer Chair for Adults",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0842693320DHQ0759RES&url=%2FVinsetto-Ergonomic-Vibrating-Height-Adjustable-Computer%2Fdp%2FB08P6HVPRT%2Fref%3Dsr_1_312_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1614191859%26sr%3D8-312-spons%26psc%3D1&qualifier=1614191862&id=762807743553434&widgetName=sp_mtf,50.6
B08NVRB32X,24.6 x 25.4 x 42.3,6,"#11,094 in Home & Kitchen #46 in Home Office Desk Chairs",BestOffice Store,Amazon.com,"Comfortable Office Chair - Desk chair using high-density sponge cushion, more flexible, office chair with a middle back design, can provide good Lumbar Support. The mesh chair uses a high breathable mesh back to make your back feel comfortable.ConvenientAssembly - The office chair comes with all hardware & necessary tools. Follow the desk chair instruction, you'll found easy to set up, and computer chair estimated assembly time in about 15mins.Adjustable Lumbar Support - It is a good choice to add one of our office chair in your office, put a desk chair in front of your home in your home, and put a set of our computer chair in your activity room. Desk chair with ergonomic design mesh office chair.Chair with Flip UP Arms - The cushion of office chair, armrest accord with human body engineering design, let your body and mesh chair perfect fit, suit long time use.Warranty - All the accessories of our office chair have passed the test of BIFMA, which is a guarantee for your personal safety. The chair can bear the weight of 250lbs.",19-Nov-20,https://m.media-amazon.com/images/I/71XOC+NahxL._AC_UL320_.jpg,69.99,4.1,454,"Home Office Chair Ergonomic Desk Chair Mesh Computer Chair Swivel Rolling Executive Task Chair with Lumbar Support Arms Mid Back Adjustable Chair for Men Adults, Black",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A00754243JOF0NOOY6V6F&url=%2FChair-Support-Arms-Back-Adjustable%2Fdp%2FB08NVRB32X%2Fref%3Dsr_1_315_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1614191859%26sr%3D8-315-spons%26psc%3D1&qualifier=1614191862&id=762807743553434&widgetName=sp_btf,26
B08LNGB9G9,28.5 x 23 x 12.5,0,"#191,133 in Home & Kitchen #107 in Computer Gaming Chairs",hosote,Epai,"BUILT FOR GAMING AND WORKING: Hosote is dedicated to making the best gaming chair and creating the most perfect game experience for gamers. Whether you use it to achieve gaming glory or accomplish professional projects, the Reclining Gaming Chair With Footrest will allow you to do both in comfort and style.MULTI-FUNCTION: Gaming chair have heavy duty 5-point base, maximum load weight - 300 lbs; Adjustable seat, lifting height-4 inches; 360 degree swivel hooded nylon casters roll smoothly without abrasion to the floor or and making no noise.SOFT AND COMFORT: Thicker backrest and 4-inch thick seat cushion provide you with a perfect seating experience. The backrest, lumbar support and seating area are covered with soft high-quality PU leather and high-density foam, which bringing you superior comfort during long time working or gaming.MATERIAL FOR SECURITY: Office chair's 4-level cylinder certified by SGS; Durable PU leather padded with high density shaping sponge, comfortable, skin friendly and wear-resisting; 2mm thick steel frame, more sturdy and stable; Rubber casters that tested by 1000 miles rolling.SAFE PURCHASE: We take pride in the quality of our office gaming chair and strive to make every customer happy. If for any reason you are not satisfied with our computer gaming chair, please feel free to contact us, we offer 30-day hassle-free refunds or replacement and a 3-year warranty!",22-Oct-20,https://m.media-amazon.com/images/I/6110nUE9KvL._AC_UL320_.jpg,107.99,3.4,6,"Office Chair PC Gaming Chair | PU Leather Desk Chair Swivel Computer Chair, Ergonomic Racing Chair with Lumbar Support and Armrest",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A07808702YB1KBW7IJOJR&url=%2FLeather-Computer-Ergonomic-Support-Armrest%2Fdp%2FB08LNGB9G9%2Fref%3Dsr_1_311_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1614191859%26sr%3D8-311-spons%26psc%3D1&qualifier=1614191862&id=762807743553434&widgetName=sp_mtf,33.7
B07TSHQWTZ,27.9 x 25.9 x 16.2,0,"#57,227 in Home & Kitchen #174 in Home Office Desk Chairs",XUER Store,XUER,"MULTI-FUNCTIONAL: Ergonomic office chair has adjustable height headrest for meeting all kind of people's need, the back of the chair with the chassis is for raising and lying, intelligently sensed gravity lumbar support is for adjusting the lumbar force and correcting lumbar spine and pelvis, 3D PU leather armrests are for adjusting up and down, left and right, back and forth, releasing your arms and shoulders and maximizing the satisfaction of various needs.HIGH QUALITY: The whole mesh chair is made of high-quality special mesh fabric, which is breathable and comfortable, no longer afraid of sedentary in summer. Smooth and durable nylon casters are suitable for hard floor, carpet floor, etc, without noisy when it swivels and won't scratch the ground.SOLID BASE: The black grilled paint chassis is made of mechanically thick steel and has a four planetary line control locking, the three-stage gas lift is made of steel, which can be lifted 65mm, 340 black nylon chair feet all passed the American BIFMA test.WARRANTY: XUER office chair comes with one year warranty. We focus on customer using experience and try our best to provide the best product and service for our customers, if you have any problems, please feel free to contact us!",4-Jul-19,https://m.media-amazon.com/images/I/81KGPhfAC3L._AC_UL320_.jpg,239.99,4.3,498,"XUER Ergonomic Office Chair with Cozy Lumbar Support and Adjustable 3D Armrest, Computer Desk Chair with Mesh Seat and High Back, Multifunction for Relaxation (Black)",https://www.amazon.com/XUER-Ergonomic-Adjustable-Multifunction-Relaxation/dp/B07TSHQWTZ/ref=sr_1_304?dchild=1&keywords=chair&qid=1614191859&sr=8-304,47.1
B08JPG7P2N,32.87 x 25.59 x 12.8,0,"#31,931 in Home & Kitchen #50 in Video Game Chairs",Oklife,Okeysen,"Excellent Comfort For Gamer Ergonomic construction, Forged for All  Day Comfort, USB cable power supply massager effectively relieve your fatigue / Reclining high Back with footrest allows you easy switch from gaming to resting mode/ Body hugging backrest with removeable headrest pillow line with your spines natural curve / 20 controllable rocking mode relax you from intense gaming sessions or long time working . All ergonomic details are designed to provide all-around comfort.Fully Adjustable 90-150 large degrees reclining and rocking back , Retractable padded footrest, Considerate adjustable armrest with ergonomic shape to meet your different height requirements, 360 smooth-rolling swivel casters make a great mobility and protect your floor.Safety & Premium material Saftey ensured with BIFMA Certification, Class-3 gas lift verified by SGS, Tubular steel frame make a strong construction, premium breathable fabic mesh with high density sponge prevents heat buildup.Assembly Required All necessary hardware and instructions included.Estimated assembly time is 20-30 minutes. Feel free to contact us if you have any problem with the product.Dimension Back Width 23.6 / Back Height 31.5 / Seat Height Adjustment 17.7-20.5 /Seat Depth 20 /Seat Width 22 / Armrest Pad Length 10.6 / Armrest Height Adjustment 11-14.6/ Footrest Cushion Width 9.4 / Footrest Cushion Length 13.3.",22-Sep-20,https://m.media-amazon.com/images/I/719AejDP9ZL._AC_UL320_.jpg,178.88,4.3,264,"Okeysen Gaming Chair,Ergonomic Recliner High Back Computer Game Chair with Retractable Footrest, Massager and Upgraded headrest, Racing Style Swivel Office Desk Chair, Mesh Home Chair (Grey)",https://www.amazon.com/Ergonomic-Recliner-Computer-Retractable-Footrest/dp/B08JPG7P2N/ref=sr_1_302?dchild=1&keywords=chair&qid=1614191859&sr=8-302,51.7
B07VC9C3F9,n/a,14,"#31,421 in Home & Kitchen #115 in Home Office Desk Chairs",MST,Prato Collective LLC,"Back Type: Mid Back Covering material: Soft Velvet Color: Blush Base Material: Metal Soft fabric seat & backPneumatic adjustable seat height Durable metal base with gold finish Seat is generously padded with dense foam for long lasting comfortDual caster wheels for easy mobility around the room Ideal for home office, dorm room or professional workspacesA great fit with any home or office dcor styles Dimensions: 21.25""W x 24.75""D x 32.75"" to 36.5""HSeat height: 16.75"" - 20.5 Seat depth: 24.75"" Weight limit: 250 lbs",16-Jul-19,https://m.media-amazon.com/images/I/81Qu3WtvceL._AC_UL320_.jpg,87.19,4.4,1360,"Make Your Room or Office a Fashionable,Yet Functional Space with Chic,Elegant,Durable and Comfortable Plush Velvet Office Chair,Pearl Blush Upholstery",https://www.amazon.com/Fashionable-Functional-Elegant-Comfortable-Upholstery/dp/B07VC9C3F9/ref=sr_1_305?dchild=1&keywords=chair&qid=1614191859&sr=8-305,0
B08PCS23H7,25.6 x 25.6 x 50,5,"#528,568 in Home & Kitchen #1,188 in Home Office Desk Chairs",East Oak,n/a,"Ergonomic Back Support: Breathable meshadjustable headrest and firm lumbar support form an S-shaped structure. This ergonomic chair supporting your back while allowing air flow to keep you cool. So you can stretch and move, striking a healthy balance between freedom and support.Thickened Soft Seat Cushion: Our office chair using a high-density thick padded sponge seat cushion and skin-friendly mesh cloth. No matter how long youll sit on it or what you'll be doing. Our chair gives you instant comfort, anywhere you work.Multipurpose Chair: East oak task chair  with 360swivel, 120 tilt tension2.4in height adjustable headrest and 4in height adjustment  is made for instances that require a casual yet comfortable place to sit. Working at a desk, gliding over to meet with a colleague, reclining in thought. etcFully Adjustable Armest: Arm width adjusts parallel 8/10"" per arm for a total range of 20"" to 21.6"" between arms. Arm height adjusts independently 3"" to relieve upper back and shoulder fatigue.Study & Durbale: To support people who work in a constant state of motion. All parts of our office chair are carefully selected. Heavy-duty metal baseSturdy and stable nylon wheelsClass-3 gas lift passed the BIFMA, SGS. Max Capacity 300lbsprovides natural balance and total support.",6-Dec-20,https://m.media-amazon.com/images/I/71HaxfOe44L._AC_UL320_.jpg,0,4.1,127,East Oak Office Chair Ergonomic Desk Chair Mesh Computer Chair with Lumbar Support Adjustable Headrest Task Chair Comfortable High Back Swivel Executive Chair for Home,https://www.amazon.com/East-Oak-Ergonomic-Adjustable-Comfortable/dp/B08PCS23H7/ref=sr_1_300?dchild=1&keywords=chair&qid=1614191859&sr=8-300,26.9
B08DQX93H1,n/a,5,n/a,Eskimo Store,Amazon.com,"ESKIMO PLAID STYLINGTALLER, WITH LARGE SEAT PANEL19MM STEEL, DURABLE CONSTRUCTIONTOUGH, 600 DENIER FABRICMESH SIDE POCKETCARRY BAG INCLUDEDSport type: Fishing",18-Feb-21,https://m.media-amazon.com/images/I/81TEPJ3dm0L._AC_UL320_.jpg,43.8,4.9,92,Eskimo Plaid Folding Ice Fishing Chair,https://www.amazon.com/Eskimo-Plaid-Folding-Chair-Buffalo/dp/B08DQX93H1/ref=sr_1_303?dchild=1&keywords=chair&qid=1614191859&sr=8-303,0
B07996NGG2,18 x 18 x 30.5,15,"#36,613 in Home & Kitchen #10 in Folding Chairs",Flash Furniture Store,VirVentures,"Whether seating 2 or 22 this double braced and double hinged folding metal chair will fit the bill. Can be used as is or dress it up with a slipcover for your next eventBlack frame finish -18 gauge steel frame - riveted steel componentsVersatile seating option for parties, support groups, trade shows, business meetings, reception areas, training rooms and banquet venuesWeight capacity 225 lbsPRODUCT MEASUREMENTS >>> Overall Size: 18""W x 18""D x 30.5""H | Folded Size: 18""W x 2""D x 38""H | Seat Size: 15.75""W x 15.5""D x 17""H | Back Size: 16""W x 15.5""H",25-Jan-18,https://m.media-amazon.com/images/I/71DZrJD-cFL._AC_UL320_.jpg,27.37,4.6,1058,Flash Furniture HERCULES Series Double Braced Black Metal Folding Chair,https://www.amazon.com/Flash-Furniture-HERCULES-Double-Folding/dp/B07996NGG2/ref=sr_1_301?dchild=1&keywords=chair&qid=1614191859&sr=8-301,7.58
B00M3I6326,7.5 x 17 x 34,2,"#228,233 in Home & Kitchen #253 in Kitchen & Dining Room Chairs",MECO Store,Amazon.com,"Premium solid wood constructionBlush fabric upholstered seatNo assembly requiredFolds to 7.5 deep for storageSeat Height: 19""",20-Dec-14,https://m.media-amazon.com/images/I/71OUHCa1KFL._AC_UL320_.jpg,99.99,4.3,47,"Stakmore Slat Back Folding Chair Finish, Set of 2, Oak",https://www.amazon.com/Stakmore-Slat-Folding-Chair-Finish/dp/B00M3I6326/ref=sr_1_299?dchild=1&keywords=chair&qid=1614191859&sr=8-299,13
B088H63254,24 x 21.5 x 46.5,4,"#7,119 in Office Products #17 in Managerial Chairs & Executive Chairs",BestOffice Store,Cavalier Store,"Easy To Install - We have detailed installation instructions and presented the necessary installation tools, enable everyone to quickly assemble into a office chair. Estimated assembly time in about 10-30mins. Desk chair does include a weight limit of 500 pounds.USB Massage Lumbar Support - Chair the backrest has a massage lumbar support that is powered by USB to release your waist fatigue for your tired.Best for Heavy People - Big and tall office chair, its designed to accommodate larger and taller body types.Proportioned for those of above average weight or height, they offer broader seat widths and backs. The seat height can be adjusted from 20""-23"" and the seat measures 24""(W)*21.5""(D).Good Seating - Computer chair ergonomic curved high back perfectly supports your whole body very well, thick cushion padded with high density shaping sponge that soft and comfortable for long time use.360 Rotating - Smooth PU leather of the big tall office chair, thickness seat cushion, and lumbar & headrest pillows offered support and comfort. Heavy-duty metal base and nylon smooth-rolling casters for great stability and mobility.",12-May-20,https://m.media-amazon.com/images/I/61FHK-+4RGL._AC_UL320_.jpg,179.99,4.2,1569,Big and Tall Office Chair 500lb Wide Seat Desk Chair with Lumbar Support Armrest Swivel Rolling High Back PU Leather Computer Chair Massage Adjustable Ergonomic Task Chair for Adults Women(Black),https://www.amazon.com/Big-Tall-Office-Chair-Adjustable/dp/B088H63254/ref=sr_1_298?dchild=1&keywords=chair&qid=1614191859&sr=8-298,49
B08B5YVT8D,28.4 x 21.5 x 11.2,0,"#12,863 in Office Products #43 in Managerial Chairs & Executive Chairs",Qwork,COMOCH INC,"ENHANCE YOUR WORKING EXPERIENCE - With our office chairs large size, unique design and body hugging style, your working sessions can now last for hours! Enjoy an uninterrupted office work without having to hit pause to readjust your sitting position or stretch your sore muscles as our premium quality multifunctional bonded leather chair is highly adjustable and super comfortable.THE MOST COMFORTABLE CHAIR YOULL EVER SIT IN - Ergonomically designed and boasting an extra high backrest, our computer chair gently embraces your body and supports your neck and spine. Paired with the included memory foam seat and high-end gel cold cure foam lumbar/ seat cushion which provides an added comfort layer, optimal support and encourages good posture, our chair will be your preferred seat of choice.HIGHLY ADJUSTABLE - JUST CUSTOMIZED FOR YOU- Featuring a 360 swivel - height-adjustable mechanism - back angle and recline/rock system to rock back and forth at any angle up to 120 - wider armrests extra-strong metal base and a seat plate ready to endure all the hard work you have stored for it. Weight capacity up to 400 lbs. Its stable and sturdy structure will ensure an effortless working experience.PAMPER YOURSELF WITH HIGH-END MATERIALS- Our ergonomic chair combines comfort with fine style due to the top-notch materials used for its design. Bonded, soft to the touch leather is used for the cushions that will let you skin breathe at all times. Our office chair with lumbar support has back and seat paddings with premium high-density foam found only in the finest furniture. The built-in inner spring in the seat offers extra comfort.Risk Free Purchase - Your satisfaction matters and this is why we make sure that each chair is flawlessly made just for you. We are certain that you will love our leather executive chair but if for any reason you are not completely satisfied, our helpful, prompt and friendly Customer Service specialists are at your disposal.",15-Jun-20,https://m.media-amazon.com/images/I/61UH56bG5lL._AC_UL320_.jpg,239.99,4.7,250,"High Back Big &amp; Tall 400lb Office Chair - Heavy Duty Metal Base, Adjustable Tilt Angle, Thick Padding and Ergonomic Design Bonded Leather Executive Desk Computer Task Swivel Chair",https://www.amazon.com/High-Back-400lb-Office-Chair/dp/B08B5YVT8D/ref=sr_1_297?dchild=1&keywords=chair&qid=1614191859&sr=8-297,33.9
B08J7PCK2M,12 x 9.12 x 4.2,0,"#84,226 in Home & Kitchen #19 in Kids' Desk Chairs",panbear,JLJ Technology,"Premium Quality- The cute chair is made of environmentally friendly PP material that is BPA /Phthalate free and has no pungent odor. Perfect for toddlers ages 1.5 and up.Sturdy and Durable- The chair legs are of stable triangular construction, sufficient to holds the weight of an adult man, but it is recommended that the maximum weight capacity does not exceed 80kg/176lbs..Small Toddler Plastic Chair- Chair dimensions: 10.4""W x 9.4""D x 17.0""H. Chair seat height: 8.5"". Easy for the little one to carry and move around. The lightweight chair is perfect for children, who tend to challenge furniture by using it for a wide range of purposes.Easy to Install and Clean- The child chair can be installed by hand, no extra accessories are required. The smooth, flat surface makes it easy to clean. Wipe with a dry or damp cloth. It can also be washed with water and will not fade.Time Out Chairs for Toddlers- If paired with a low-height table, they can serve as dining chairs for your child and her little visitor friends. Suitable to watch television, play board games, exploit art and craft provisions. Pick one and introduce a tad more color to your little room!",17-Sep-20,https://m.media-amazon.com/images/I/61YFINTw6EL._AC_UL320_.jpg,19.19,3.6,22,"Kids Chair Plastic - Portable Play Seat for Toddlers and Children, Learning Chairs for Table, Lightweight Non-Slip Chair for Boys Girls 18 Months and up",https://www.amazon.com/Kids-Chair-Plastic-Portable-Lightweight/dp/B08J7PCK2M/ref=sr_1_296?dchild=1&keywords=chair&qid=1614191859&sr=8-296,1.35
B086HHN387,46 x 29 x 51,13,"#10,911 in Home & Kitchen #8 in Computer Gaming Chairs",Flash Furniture Store,Amazon.com,"Foam, Leather/Faux Leather, Metal, Plastic, Plywood, Polyurethane, Pvc, TwillImprove your gaming experience on this fully reclining gaming chair that is built to get you to the finish line. Match with our red gaming ergonomic desk with cup holder, headphone hook or black gaming desk with cup holder, headphone hook, monitor standErgonomic Racing Chair: height adjustable pivot arms provide support and move inward/outward, 5-star base with sporty castersHighly Customizable: reclining PC chair, infinite back adjustment reclines 87 ~ 145, adjustable lumbar and headrest pillows - snap removal, full 360 degree range of motionTilt lever - push in to lock in an upright position; pull out to activate rocking motion, while tilt tension knob controls tilt resistancePRODUCT MEASUREMENTS >>> Overall Size: 29""W x 29-46""D x 48-51""H | Seat Size: 22.5""W x 19""D x 18-21.5""H | Back Size: 20""W x 32""H | Arm Size: 23.5-29.5""H from floor; 6.5-9""H from seat",n/a,https://m.media-amazon.com/images/I/61yCUBgoBtL._AC_UL320_.jpg,139.99,4.5,2550,Flash Furniture X20 Gaming Chair Racing Office Ergonomic Computer PC Adjustable Swivel Chair with Fully Reclining Back in Black LeatherSoft,https://www.amazon.com/Flash-Furniture-Ergonomic-Adjustable-LeatherSoft/dp/B086HHN387/ref=sr_1_295?dchild=1&keywords=chair&qid=1614191859&sr=8-295,52
B07M9174SM,n/a,0,"#347,441 in Home & Kitchen #98 in Folding Chairs",ArcticResidents,Sonsonkin,n/a,25-Dec-20,https://m.media-amazon.com/images/I/517Ftxn+0RL._AC_UL320_.jpg,56,5,1,"ArcticResidents Multifunctional Weightless Position Bouncer Chair,Folding Chair Portable Elastic Chair Bedroom,Bathroom Chair FurnitureAUK2",https://www.amazon.com/ArcticResidents-Multifunctional-Weightless-Position-FurnitureAUK2/dp/B07M9174SM/ref=sr_1_284?dchild=1&keywords=chair&qid=1614191856&sr=8-284,0
B07FY9FD4S,18.7 x 19.7 x 37,7,"#185,703 in Home & Kitchen #472 in Home Office Desk Chairs",VECELO Store,Amazon.com,Comfortable mesh chair for task / desk / school workErgonomic padded cushion seat for long-lasting comfortBreathable mesh back; dual-wheel casters for free rolling285 pound max weight capacity; adjustable seat-heightChair overall dimension: 18.7*19.7*37-40.5 in,26-Jul-18,https://m.media-amazon.com/images/I/71HhRCmtduL._AC_UL320_.jpg,69.99,4.1,677,"VECELO Premium Mesh Chair With 3D Surround Padded Seat Cushion For Task/Desk/Home Office Work, Black",https://www.amazon.com/VECELO-Premium-Chair-Surround-Cushion/dp/B07FY9FD4S/ref=sr_1_294?dchild=1&keywords=chair&qid=1614191859&sr=8-294,30.3
B08LD1LJDN,39.7 x 12 x 10.2,0,"#320,874 in Home & Kitchen #88 in Folding Chairs",CAMPMOON,CAMPMOON,"Heated Chair: CAMPMOON padded folding camping chair has USB heating function at the bottom of the seat, equipped with 3 temperature levels can be adjusted according to your needs. Also filled with soft cotton make you feel warm in winter.Durable Material: Our heated camp chair is made of high quality 600D oxford fabric and heavy duty steel tube frame. Durable and sturdy material that can last for many years. Weight: 11.6lbs/5.3kgSuper Stability: The durable heated chair finished with rotatable feet, which ensures stability even on uneven ground. The sturdy X shape support construction and anti-slip feet keeps our chair more stable. Max Load: 400lbs/200kg.Folding Portable Chair: Folding camping chair open size is 27in.x27in.x18in./68x68x45cm. Folded size: 10in.x12in.x39in./25x30x100cm. Comes with a carry bag which convenient to storage or take it almost anywhere.Convenient Design: A cup holder on one side of the chair ensures that a refreshing drink is always within easy reach. A large pocket attached to the armrest, keeps books, phones, snacks, or keys at your fingertips.",19-Oct-20,https://m.media-amazon.com/images/I/71yJMM6s89L._AC_UL320_.jpg,99.99,4,2,"CAMPMOON Heating Folding Chair for Adults, Portable Lightweight Heated Camping Chair with USB-Powered Heating for Outdoor Indoor Sports",https://www.amazon.com/CAMPMOON-Heating-Portable-Lightweight-USB-Powered/dp/B08LD1LJDN/ref=sr_1_285?dchild=1&keywords=chair&qid=1614191856&sr=8-285,11.6
B074SZ9VPR,21.5 x 17.25 x 34,3,"#208,670 in Home & Kitchen #221 in Kitchen & Dining Room Chairs",EdgeMod,Amazon.com,Durable Fabric Material. Wood look Metal LegsSlightly curved back. Mid back heightAvailable in multiple colorsFloor protectorsSimple assembly,14-Aug-17,https://m.media-amazon.com/images/I/A1TZtguqKdL._AC_UL320_.jpg,167.33,4.6,302,"EDGEMOD Wadsworth Dining Chair with Walnut Legs, Set of 4, Gray",https://www.amazon.com/POLY-BARK-EM-287-GRY-X4-Wadsworth-Dining/dp/B074SZ9VPR/ref=sr_1_293?dchild=1&keywords=chair&qid=1614191859&sr=8-293,11.5
B08K3PHW3B,33 x 32 x 25,3,"#55,828 in Home & Kitchen #42 in Bean Bag Chairs",Big Joe Store,Amazon.com,"DURABLE FABRIC: Stain-resistant, water-resistant and easily spot cleaned with a damp cloth, you'll love sinking into the Dorm in SmartMax. The perfect choice for dorms, living rooms, play rooms, bedrooms and dens.DETAILS MAKE THE DIFFERENCE: This compact chair is double-stitched and has a drink holder, pocket, and handle so it can easily move to wherever you need to study, relax, read, game, watch TV, and more!PERFECTLY FILLED: Your new Big Joe will arrive filled with the exact right amount of fluffy lightweight beans to allow for a perfect sitting experience because over-filled bags are not comfy.REFILLABLE: Every well-loved bean bag compresses over time. Refill bags are sold separately so you can give your Big Joe a pick-me-up when needed.ABSURDLY AWESOME: All Big Joe products are designed and filled in the USA in a Zero Landfill Certified Facility. And, we donate a percentage of all profits to helping those in need.",25-Sep-20,https://m.media-amazon.com/images/I/81tkpkY8awL._AC_UL320_.jpg,58.87,4.8,40,"Big Joe Dorm Bean Bag Chair, Two Tone Red",https://www.amazon.com/Big-Joe-Dorm-Bean-Chair/dp/B08K3PHW3B/ref=sr_1_286?dchild=1&keywords=chair&qid=1614191856&sr=8-286,4.75
